Id	Part2B	Part2T	Part1	Scope	Language_Type	Ref_Name	Comment
vbb				I	L	Southeast Babar	
vbk				I	L	Southwestern Bontok	
vec				I	L	Venetian	
ved				I	L	Veddah	
vel				I	L	Veluws	
vem				I	L	Vemgo-Mabas	
ven	ven	ven	ve	I	L	Venda	
veo				I	E	Ventureño	
vep				I	L	Veps	
ver				I	L	Mom Jango	
vgr				I	L	Vaghri	
vgt				I	L	Vlaamse Gebarentaal	
vic				I	L	Virgin Islands Creole English	
vid				I	L	Vidunda	
vie	vie	vie	vi	I	L	Vietnamese	
vif				I	L	Vili	
vig				I	L	Viemo	
vil				I	L	Vilela	
vin				I	L	Vinza	
vis				I	L	Vishavan	
vit				I	L	Viti	
viv				I	L	Iduna	
vka				I	E	Kariyarra	
vki				I	L	Ija-Zuba	
vkj				I	L	Kujarge	
vkk				I	L	Kaur	
vkl				I	L	Kulisusu	
vkm				I	E	Kamakan	
vko				I	L	Kodeoha	
vkp				I	L	Korlai Creole Portuguese	
vkt				I	L	Tenggarong Kutai Malay	
vku				I	L	Kurrama	
vlp				I	L	Valpei	
vls				I	L	Vlaams	
vma				I	L	Martuyhunira	
vmb				I	E	Barbaram	
vmc				I	L	Juxtlahuaca Mixtec	
vmd				I	L	Mudu Koraga	
vme				I	L	East Masela	
vmf				I	L	Mainfränkisch	
vmg				I	L	Lungalunga	
vmh				I	L	Maraghei	
vmi				I	E	Miwa	
vmj				I	L	Ixtayutla Mixtec	
vmk				I	L	Makhuwa-Shirima	
vml				I	E	Malgana	
vmm				I	L	Mitlatongo Mixtec	
vmp				I	L	Soyaltepec Mazatec	
vmq				I	L	Soyaltepec Mixtec	
vmr				I	L	Marenje	
vms				I	E	Moksela	
vmu				I	E	Muluridyi	
vmv				I	E	Valley Maidu	
vmw				I	L	Makhuwa	
vmx				I	L	Tamazola Mixtec	
vmy				I	L	Ayautla Mazatec	
vmz				I	L	Mazatlán Mazatec	
vnk				I	L	Vano	
vnm				I	L	Vinmavis	
vnp				I	L	Vunapu	
vol	vol	vol	vo	I	C	Volapük	
vor				I	L	Voro	
vot	vot	vot		I	L	Votic	
vra				I	L	Vera'a	
vro				I	L	Võro	
vrs				I	L	Varisi	
vrt				I	L	Burmbar	
vsi				I	L	Moldova Sign Language	
vsl				I	L	Venezuelan Sign Language	
vsv				I	L	Valencian Sign Language	
vto				I	L	Vitou	
vum				I	L	Vumbu	
vun				I	L	Vunjo	
vut				I	L	Vute	
vwa				I	L	Awa (China)	
waa				I	L	Walla Walla	
wab				I	L	Wab	
wac				I	E	Wasco-Wishram	
wad				I	L	Wandamen	
wae				I	L	Walser	
waf				I	E	Wakoná	
wag				I	L	Wa'ema	
wah				I	L	Watubela	
wai				I	L	Wares	
waj				I	L	Waffa	
wal	wal	wal		I	L	Wolaytta	
wam				I	E	Wampanoag	
wan				I	L	Wan	
wao				I	E	Wappo	
wap				I	L	Wapishana	
waq				I	L	Wagiman	
war	war	war		I	L	Waray (Philippines)	
was	was	was		I	L	Washo	
wat				I	L	Kaninuwa	
wau				I	L	Waurá	
wav				I	L	Waka	
waw				I	L	Waiwai	
wax				I	L	Watam	
way				I	L	Wayana	
waz				I	L	Wampur	
wba				I	L	Warao	
wbb				I	L	Wabo	
wbe				I	L	Waritai	
wbf				I	L	Wara	
wbh				I	L	Wanda	
wbi				I	L	Vwanji	
wbj				I	L	Alagwa	
wbk				I	L	Waigali	
wbl				I	L	Wakhi	
wbm				I	L	Wa	
wbp				I	L	Warlpiri	
wbq				I	L	Waddar	
wbr				I	L	Wagdi	
wbs				I	L	West Bengal Sign Language	
wbt				I	L	Warnman	
wbv				I	L	Wajarri	
wbw				I	L	Woi	
wca				I	L	Yanomámi	
wci				I	L	Waci Gbe	
wdd				I	L	Wandji	
wdg				I	L	Wadaginam	
wdj				I	L	Wadjiginy	
wdk				I	E	Wadikali	
wdu				I	E	Wadjigu	
wdy				I	E	Wadjabangayi	
wea				I	E	Wewaw	
wec				I	L	Wè Western	
wed				I	L	Wedau	
weg				I	L	Wergaia	
weh				I	L	Weh	
wei				I	L	Kiunum	
wem				I	L	Weme Gbe	
weo				I	L	Wemale	
wep				I	L	Westphalien	
wer				I	L	Weri	
wes				I	L	Cameroon Pidgin	
wet				I	L	Perai	
weu				I	L	Rawngtu Chin	
wew				I	L	Wejewa	
wfg				I	L	Yafi	
wga				I	E	Wagaya	
wgb				I	L	Wagawaga	
wgg				I	E	Wangkangurru	
wgi				I	L	Wahgi	
wgo				I	L	Waigeo	
wgu				I	E	Wirangu	
wgy				I	L	Warrgamay	
wha				I	L	Sou Upaa	
whg				I	L	North Wahgi	
whk				I	L	Wahau Kenyah	
whu				I	L	Wahau Kayan	
wib				I	L	Southern Toussian	
wic				I	E	Wichita	
wie				I	E	Wik-Epa	
wif				I	E	Wik-Keyangan	
wig				I	L	Wik Ngathan	
wih				I	L	Wik-Me'anha	
wii				I	L	Minidien	
wij				I	L	Wik-Iiyanh	
wik				I	L	Wikalkan	
wil				I	E	Wilawila	
wim				I	L	Wik-Mungkan	
win				I	L	Ho-Chunk	
wir				I	E	Wiraféd	
wiu				I	L	Wiru	
wiv				I	L	Vitu	
wiy				I	E	Wiyot	
wja				I	L	Waja	
wji				I	L	Warji	
wka				I	E	Kw'adza	
wkb				I	L	Kumbaran	
wkd				I	L	Wakde	
wkl				I	L	Kalanadi	
wkr				I	L	Keerray-Woorroong	
wku				I	L	Kunduvadi	
wkw				I	E	Wakawaka	
wky				I	E	Wangkayutyuru	
wla				I	L	Walio	
wlc				I	L	Mwali Comorian	
wle				I	L	Wolane	
wlg				I	L	Kunbarlang	
wlh				I	L	Welaun	
wli				I	L	Waioli	
wlk				I	E	Wailaki	
wll				I	L	Wali (Sudan)	
wlm				I	H	Middle Welsh	
wln	wln	wln	wa	I	L	Walloon	
wlo				I	L	Wolio	
wlr				I	L	Wailapa	
wls				I	L	Wallisian	
wlu				I	E	Wuliwuli	
wlv				I	L	Wichí Lhamtés Vejoz	
wlw				I	L	Walak	
wlx				I	L	Wali (Ghana)	
wly				I	E	Waling	
wma				I	E	Mawa (Nigeria)	
wmb				I	L	Wambaya	
wmc				I	L	Wamas	
wmd				I	L	Mamaindé	
wme				I	L	Wambule	
wmh				I	L	Waima'a	
wmi				I	E	Wamin	
wmm				I	L	Maiwa (Indonesia)	
wmn				I	E	Waamwang	
wmo				I	L	Wom (Papua New Guinea)	
wms				I	L	Wambon	
wmt				I	L	Walmajarri	
wmw				I	L	Mwani	
wmx				I	L	Womo	
wnb				I	L	Wanambre	
wnc				I	L	Wantoat	
wnd				I	E	Wandarang	
wne				I	L	Waneci	
wng				I	L	Wanggom	
wni				I	L	Ndzwani Comorian	
wnk				I	L	Wanukaka	
wnm				I	E	Wanggamala	
wnn				I	E	Wunumara	
wno				I	L	Wano	
wnp				I	L	Wanap	
wnu				I	L	Usan	
wnw				I	L	Wintu	
wny				I	L	Wanyi	
woa				I	L	Kuwema	
wob				I	L	Wè Northern	
woc				I	L	Wogeo	
wod				I	L	Wolani	
woe				I	L	Woleaian	
wof				I	L	Gambian Wolof	
wog				I	L	Wogamusin	
woi				I	L	Kamang	
wok				I	L	Longto	
wol	wol	wol	wo	I	L	Wolof	
wom				I	L	Wom (Nigeria)	
won				I	L	Wongo	
woo				I	L	Manombai	
wor				I	L	Woria	
wos				I	L	Hanga Hundi	
wow				I	L	Wawonii	
woy				I	E	Weyto	
wpc				I	L	Maco	
wra				I	L	Warapu	
wrb				I	E	Waluwarra	
wrd				I	L	Warduji	
wrg				I	E	Warungu	
wrh				I	E	Wiradjuri	
wri				I	E	Wariyangga	
wrk				I	L	Garrwa	
wrl				I	L	Warlmanpa	
wrm				I	L	Warumungu	
wrn				I	L	Warnang	
wro				I	E	Worrorra	
wrp				I	L	Waropen	
wrr				I	L	Wardaman	
wrs				I	L	Waris	
wru				I	L	Waru	
wrv				I	L	Waruna	
wrw				I	E	Gugu Warra	
wrx				I	L	Wae Rana	
wry				I	L	Merwari	
wrz				I	E	Waray (Australia)	
wsa				I	L	Warembori	
wsg				I	L	Adilabad Gondi	
wsi				I	L	Wusi	
wsk				I	L	Waskia	
wsr				I	L	Owenia	
wss				I	L	Wasa	
wsu				I	E	Wasu	
wsv				I	E	Wotapuri-Katarqalai	
wtf				I	L	Watiwa	
wth				I	E	Wathawurrung	
wti				I	L	Berta	
wtk				I	L	Watakataui	
wtm				I	L	Mewati	
wtw				I	L	Wotu	
wua				I	L	Wikngenchera	
wub				I	L	Wunambal	
wud				I	L	Wudu	
wuh				I	L	Wutunhua	
wul				I	L	Silimo	
wum				I	L	Wumbvu	
wun				I	L	Bungu	
wur				I	E	Wurrugu	
wut				I	L	Wutung	
wuu				I	L	Wu Chinese	
wuv				I	L	Wuvulu-Aua	
wux				I	L	Wulna	
wuy				I	L	Wauyai	
wwa				I	L	Waama	
wwb				I	E	Wakabunga	
wwo				I	L	Wetamut	
wwr				I	E	Warrwa	
www				I	L	Wawa	
wxa				I	L	Waxianghua	
wxw				I	E	Wardandi	
wya				I	L	Wyandot	
wyb				I	L	Wangaaybuwan-Ngiyambaa	
wyi				I	E	Woiwurrung	
wym				I	L	Wymysorys	
wyr				I	L	Wayoró	
wyy				I	L	Western Fijian	
xaa				I	H	Andalusian Arabic	
xab				I	L	Sambe	
xac				I	L	Kachari	
xad				I	E	Adai	
xae				I	A	Aequian	
xag				I	A	Aghwan	
xai				I	E	Kaimbé	
xaj				I	E	Ararandewára	
xak				I	E	Máku	
xal	xal	xal		I	L	Kalmyk	
xam				I	E	ǀXam	
xan				I	L	Xamtanga	
xao				I	L	Khao	
xap				I	E	Apalachee	
xaq				I	A	Aquitanian	
xar				I	E	Karami	
xas				I	E	Kamas	
xat				I	L	Katawixi	
xau				I	L	Kauwera	
xav				I	L	Xavánte	
xaw				I	L	Kawaiisu	
xay				I	L	Kayan Mahakam	
xbb				I	E	Lower Burdekin	
xbc				I	A	Bactrian	
xbd				I	E	Bindal	
xbe				I	E	Bigambal	
xbg				I	E	Bunganditj	
xbi				I	L	Kombio	
xbj				I	E	Birrpayi	
xbm				I	H	Middle Breton	
xbn				I	E	Kenaboi	
xbo				I	H	Bolgarian	
xbp				I	E	Bibbulman	
xbr				I	L	Kambera	
xbw				I	E	Kambiwá	
xby				I	L	Batjala	
xcb				I	H	Cumbric	
xcc				I	A	Camunic	
xce				I	A	Celtiberian	
xcg				I	A	Cisalpine Gaulish	
xch				I	E	Chemakum	
xcl				I	H	Classical Armenian	
xcm				I	E	Comecrudo	
xcn				I	E	Cotoname	
xco				I	A	Chorasmian	
xcr				I	A	Carian	
xct				I	H	Classical Tibetan	
xcu				I	H	Curonian	
xcv				I	E	Chuvantsy	
xcw				I	E	Coahuilteco	
xcy				I	E	Cayuse	
xda				I	L	Darkinyung	
xdc				I	A	Dacian	
xdk				I	E	Dharuk	
xdm				I	A	Edomite	
xdo				I	L	Kwandu	
xdy				I	L	Malayic Dayak	
xeb				I	A	Eblan	
xed				I	L	Hdi	
xeg				I	E	ǁXegwi	
xel				I	L	Kelo	
xem				I	L	Kembayan	
xep				I	A	Epi-Olmec	
xer				I	L	Xerénte	
xes				I	L	Kesawai	
xet				I	L	Xetá	
xeu				I	L	Keoru-Ahia	
xfa				I	A	Faliscan	
xga				I	A	Galatian	
xgb				I	E	Gbin	
xgd				I	E	Gudang	
xgf				I	E	Gabrielino-Fernandeño	
xgg				I	E	Goreng	
xgi				I	E	Garingbal	
xgl				I	H	Galindan	
xgm				I	E	Dharumbal	
xgr				I	E	Garza	
xgu				I	L	Unggumi	
xgw				I	E	Guwa	
xha				I	A	Harami	
xhc				I	A	Hunnic	
xhd				I	A	Hadrami	
xhe				I	L	Khetrani	
xho	xho	xho	xh	I	L	Xhosa	
xhr				I	A	Hernican	
xht				I	A	Hattic	
xhu				I	A	Hurrian	
xhv				I	L	Khua	
xib				I	A	Iberian	
xii				I	L	Xiri	
xil				I	A	Illyrian	
xin				I	E	Xinca	
xir				I	E	Xiriâna	
xis				I	L	Kisan	
xiv				I	A	Indus Valley Language	
xiy				I	L	Xipaya	
xjb				I	E	Minjungbal	
xjt				I	E	Jaitmatang	
xka				I	L	Kalkoti	
xkb				I	L	Northern Nago	
xkc				I	L	Kho'ini	
xkd				I	L	Mendalam Kayan	
xke				I	L	Kereho	
xkf				I	L	Khengkha	
xkg				I	L	Kagoro	
xki				I	L	Kenyan Sign Language	
xkj				I	L	Kajali	
xkk				I	L	Kaco'	
xkl				I	L	Mainstream Kenyah	
xkn				I	L	Kayan River Kayan	
xko				I	L	Kiorr	
xkp				I	L	Kabatei	
xkq				I	L	Koroni	
xkr				I	E	Xakriabá	
xks				I	L	Kumbewaha	
xkt				I	L	Kantosi	
xku				I	L	Kaamba	
xkv				I	L	Kgalagadi	
xkw				I	L	Kembra	
xkx				I	L	Karore	
xky				I	L	Uma' Lasan	
xkz				I	L	Kurtokha	
xla				I	L	Kamula	
xlb				I	E	Loup B	
xlc				I	A	Lycian	
xld				I	A	Lydian	
xle				I	A	Lemnian	
xlg				I	A	Ligurian (Ancient)	
xli				I	A	Liburnian	
xln				I	A	Alanic	
xlo				I	E	Loup A	
xlp				I	A	Lepontic	
xls				I	A	Lusitanian	
xlu				I	A	Cuneiform Luwian	
xly				I	A	Elymian	
xma				I	L	Mushungulu	
xmb				I	L	Mbonga	
xmc				I	L	Makhuwa-Marrevone	
xmd				I	L	Mbudum	
xme				I	A	Median	
xmf				I	L	Mingrelian	
xmg				I	L	Mengaka	
xmh				I	L	Kugu-Muminh	
xmj				I	L	Majera	
xmk				I	A	Ancient Macedonian	
xml				I	L	Malaysian Sign Language	
xmm				I	L	Manado Malay	
xmn				I	H	Manichaean Middle Persian	
xmo				I	L	Morerebi	
xmp				I	E	Kuku-Mu'inh	
xmq				I	E	Kuku-Mangk	
xmr				I	A	Meroitic	
xms				I	L	Moroccan Sign Language	
xmt				I	L	Matbat	
xmu				I	E	Kamu	
xmv				I	L	Antankarana Malagasy	
xmw				I	L	Tsimihety Malagasy	
xmx				I	L	Maden	
xmy				I	L	Mayaguduna	
xmz				I	L	Mori Bawah	
xna				I	A	Ancient North Arabian	
xnb				I	L	Kanakanabu	
xng				I	H	Middle Mongolian	
xnh				I	L	Kuanhua	
xni				I	E	Ngarigu	
xnk				I	E	Nganakarti	
xnm				I	E	Ngumbarl	
xnn				I	L	Northern Kankanay	
xno				I	H	Anglo-Norman	
xnr				I	L	Kangri	
xns				I	L	Kanashi	
xnt				I	E	Narragansett	
xnu				I	E	Nukunul	
xny				I	L	Nyiyaparli	
xnz				I	L	Kenzi	
xoc				I	E	O'chi'chi'	
xod				I	L	Kokoda	
xog				I	L	Soga	
xoi				I	L	Kominimung	
xok				I	L	Xokleng	
xom				I	L	Komo (Sudan)	
xon				I	L	Konkomba	
xoo				I	E	Xukurú	
xop				I	L	Kopar	
xor				I	L	Korubo	
xow				I	L	Kowaki	
xpa				I	E	Pirriya	
xpb				I	E	Northeastern Tasmanian	
xpc				I	H	Pecheneg	
xpd				I	E	Oyster Bay Tasmanian	
xpe				I	L	Liberia Kpelle	
xpf				I	E	Southeast Tasmanian	
xpg				I	A	Phrygian	
xph				I	E	North Midlands Tasmanian	
xpi				I	H	Pictish	
xpj				I	E	Mpalitjanh	
xpk				I	L	Kulina Pano	
xpl				I	E	Port Sorell Tasmanian	
xpm				I	E	Pumpokol	
xpn				I	E	Kapinawá	
xpo				I	E	Pochutec	
xpp				I	A	Puyo-Paekche	
xpq				I	E	Mohegan-Pequot	
xpr				I	A	Parthian	
xps				I	A	Pisidian	
xpt				I	E	Punthamara	
xpu				I	A	Punic	
xpv				I	E	Northern Tasmanian	
xpw				I	E	Northwestern Tasmanian	
xpx				I	E	Southwestern Tasmanian	
xpy				I	A	Puyo	
xpz				I	E	Bruny Island Tasmanian	
xqa				I	H	Karakhanid	
xqt				I	A	Qatabanian	
xra				I	L	Krahô	
xrb				I	L	Eastern Karaboro	
xrd				I	E	Gundungurra	
xre				I	L	Kreye	
xrg				I	E	Minang	
xri				I	L	Krikati-Timbira	
xrm				I	A	Armazic	
xrn				I	E	Arin	
xrr				I	A	Raetic	
xrt				I	E	Aranama-Tamique	
xru				I	L	Marriammu	
xrw				I	L	Karawa	
xsa				I	A	Sabaean	
xsb				I	L	Sambal	
xsc				I	A	Scythian	
xsd				I	A	Sidetic	
xse				I	L	Sempan	
xsh				I	L	Shamang	
xsi				I	L	Sio	
xsj				I	L	Subi	
xsl				I	L	South Slavey	
xsm				I	L	Kasem	
xsn				I	L	Sanga (Nigeria)	
xso				I	E	Solano	
xsp				I	L	Silopi	
xsq				I	L	Makhuwa-Saka	
xsr				I	L	Sherpa	
xss				I	E	Assan	
xsu				I	L	Sanumá	
xsv				I	E	Sudovian	
xsy				I	L	Saisiyat	
xta				I	L	Alcozauca Mixtec	
xtb				I	L	Chazumba Mixtec	
xtc				I	L	Katcha-Kadugli-Miri	
xtd				I	L	Diuxi-Tilantongo Mixtec	
xte				I	L	Ketengban	
xtg				I	A	Transalpine Gaulish	
xth				I	E	Yitha Yitha	
xti				I	L	Sinicahua Mixtec	
xtj				I	L	San Juan Teita Mixtec	
xtl				I	L	Tijaltepec Mixtec	
xtm				I	L	Magdalena Peñasco Mixtec	
xtn				I	L	Northern Tlaxiaco Mixtec	
xto				I	A	Tokharian A	
xtp				I	L	San Miguel Piedras Mixtec	
xtq				I	H	Tumshuqese	
xtr				I	A	Early Tripuri	
xts				I	L	Sindihui Mixtec	
xtt				I	L	Tacahua Mixtec	
xtu				I	L	Cuyamecalco Mixtec	
xtv				I	E	Thawa	
xtw				I	L	Tawandê	
xty				I	L	Yoloxochitl Mixtec	
xua				I	L	Alu Kurumba	
xub				I	L	Betta Kurumba	
xud				I	E	Umiida	
xug				I	L	Kunigami	
xuj				I	L	Jennu Kurumba	
xul				I	E	Ngunawal	
xum				I	A	Umbrian	
xun				I	E	Unggaranggu	
xuo				I	L	Kuo	
xup				I	E	Upper Umpqua	
xur				I	A	Urartian	
xut				I	E	Kuthant	
xuu				I	L	Kxoe	
xve				I	A	Venetic	
xvi				I	L	Kamviri	
xvn				I	A	Vandalic	
xvo				I	A	Volscian	
xvs				I	A	Vestinian	
xwa				I	L	Kwaza	
xwc				I	E	Woccon	
xwd				I	E	Wadi Wadi	
xwe				I	L	Xwela Gbe	
xwg				I	L	Kwegu	
xwj				I	E	Wajuk	
xwk				I	E	Wangkumara	
xwl				I	L	Western Xwla Gbe	
xwo				I	E	Written Oirat	
xwr				I	L	Kwerba Mamberamo	
xwt				I	E	Wotjobaluk	
xww				I	E	Wemba Wemba	
xxb				I	E	Boro (Ghana)	
xxk				I	L	Ke'o	
xxm				I	E	Minkin	
xxr				I	E	Koropó	
xxt				I	E	Tambora	
xya				I	E	Yaygir	
xyb				I	E	Yandjibara	
xyj				I	E	Mayi-Yapi	
xyk				I	E	Mayi-Kulan	
xyl				I	E	Yalakalore	
xyt				I	E	Mayi-Thakurti	
xyy				I	L	Yorta Yorta	
xzh				I	A	Zhang-Zhung	
xzm				I	E	Zemgalian	
xzp				I	H	Ancient Zapotec	
yaa				I	L	Yaminahua	
yab				I	L	Yuhup	
yac				I	L	Pass Valley Yali	
yad				I	L	Yagua	
yae				I	L	Pumé	
yaf				I	L	Yaka (Democratic Republic of Congo)	
yag				I	L	Yámana	
yah				I	L	Yazgulyam	
yai				I	L	Yagnobi	
yaj				I	L	Banda-Yangere	
yak				I	L	Yakama	
yal				I	L	Yalunka	
yam				I	L	Yamba	
yan				I	L	Mayangna	
yao	yao	yao		I	L	Yao	
yap	yap	yap		I	L	Yapese	
yaq				I	L	Yaqui	
yar				I	L	Yabarana	
yas				I	L	Nugunu (Cameroon)	
yat				I	L	Yambeta	
yau				I	L	Yuwana	
yav				I	L	Yangben	
yaw				I	L	Yawalapití	
yax				I	L	Yauma	
yay				I	L	Agwagwune	
yaz				I	L	Lokaa	
yba				I	L	Yala	
ybb				I	L	Yemba	
ybe				I	L	West Yugur	
ybh				I	L	Yakha	
ybi				I	L	Yamphu	
ybj				I	L	Hasha	
ybk				I	L	Bokha	
ybl				I	L	Yukuben	
ybm				I	L	Yaben	
ybn				I	E	Yabaâna	
ybo				I	L	Yabong	
ybx				I	L	Yawiyo	
yby				I	L	Yaweyuha	
ych				I	L	Chesu	
ycl				I	L	Lolopo	
ycn				I	L	Yucuna	
ycp				I	L	Chepya	
yda				I	E	Yanda	
ydd				I	L	Eastern Yiddish	
yde				I	L	Yangum Dey	
ydg				I	L	Yidgha	
ydk				I	L	Yoidik	
yea				I	L	Ravula	
yec				I	L	Yeniche	
yee				I	L	Yimas	
yei				I	E	Yeni	
yej				I	L	Yevanic	
yel				I	L	Yela	
yer				I	L	Tarok	
yes				I	L	Nyankpa	
yet				I	L	Yetfa	
yeu				I	L	Yerukula	
yev				I	L	Yapunda	
yey				I	L	Yeyi	
yga				I	E	Malyangapa	
ygi				I	E	Yiningayi	
ygl				I	L	Yangum Gel	
ygm				I	L	Yagomi	
ygp				I	L	Gepo	
ygr				I	L	Yagaria	
ygs				I	L	Yolŋu Sign Language	
ygu				I	L	Yugul	
ygw				I	L	Yagwoia	
yha				I	L	Baha Buyang	
yhd				I	L	Judeo-Iraqi Arabic	
yhl				I	L	Hlepho Phowa	
yhs				I	L	Yan-nhaŋu Sign Language	
yia				I	L	Yinggarda	
yid	yid	yid	yi	M	L	Yiddish	
yif				I	L	Ache	
yig				I	L	Wusa Nasu	
yih				I	L	Western Yiddish	
yii				I	L	Yidiny	
yij				I	L	Yindjibarndi	
yik				I	L	Dongshanba Lalo	
yil				I	E	Yindjilandji	
yim				I	L	Yimchungru Naga	
yin				I	L	Riang Lai	
yip				I	L	Pholo	
yiq				I	L	Miqie	
yir				I	L	North Awyu	
yis				I	L	Yis	
yit				I	L	Eastern Lalu	
yiu				I	L	Awu	
yiv				I	L	Northern Nisu	
yix				I	L	Axi Yi	
yiz				I	L	Azhe	
yka				I	L	Yakan	
ykg				I	L	Northern Yukaghir	
yki				I	L	Yoke	
ykk				I	L	Yakaikeke	
ykl				I	L	Khlula	
ykm				I	L	Kap	
ykn				I	L	Kua-nsi	
yko				I	L	Yasa	
ykr				I	L	Yekora	
ykt				I	L	Kathu	
yku				I	L	Kuamasi	
yky				I	L	Yakoma	
yla				I	L	Yaul	
ylb				I	L	Yaleba	
yle				I	L	Yele	
ylg				I	L	Yelogu	
yli				I	L	Angguruk Yali	
yll				I	L	Yil	
ylm				I	L	Limi	
yln				I	L	Langnian Buyang	
ylo				I	L	Naluo Yi	
ylr				I	E	Yalarnnga	
ylu				I	L	Aribwaung	
yly				I	L	Nyâlayu	
ymb				I	L	Yambes	
ymc				I	L	Southern Muji	
ymd				I	L	Muda	
yme				I	E	Yameo	
ymg				I	L	Yamongeri	
ymh				I	L	Mili	
ymi				I	L	Moji	
ymk				I	L	Makwe	
yml				I	L	Iamalele	
ymm				I	L	Maay	
ymn				I	L	Yamna	
ymo				I	L	Yangum Mon	
ymp				I	L	Yamap	
ymq				I	L	Qila Muji	
ymr				I	L	Malasar	
yms				I	A	Mysian	
ymx				I	L	Northern Muji	
ymz				I	L	Muzi	
yna				I	L	Aluo	
ynd				I	E	Yandruwandha	
yne				I	L	Lang'e	
yng				I	L	Yango	
ynk				I	L	Naukan Yupik	
ynl				I	L	Yangulam	
ynn				I	E	Yana	
yno				I	L	Yong	
ynq				I	L	Yendang	
yns				I	L	Yansi	
ynu				I	E	Yahuna	
yob				I	E	Yoba	
yog				I	L	Yogad	
yoi				I	L	Yonaguni	
yok				I	L	Yokuts	
yol				I	E	Yola	
yom				I	L	Yombe	
yon				I	L	Yongkom	
yor	yor	yor	yo	I	L	Yoruba	
yot				I	L	Yotti	
yox				I	L	Yoron	
yoy				I	L	Yoy	
ypa				I	L	Phala	
ypb				I	L	Labo Phowa	
ypg				I	L	Phola	
yph				I	L	Phupha	
ypm				I	L	Phuma	
ypn				I	L	Ani Phowa	
ypo				I	L	Alo Phola	
ypp				I	L	Phupa	
ypz				I	L	Phuza	
yra				I	L	Yerakai	
yrb				I	L	Yareba	
yre				I	L	Yaouré	
yrk				I	L	Nenets	
yrl				I	L	Nhengatu	
yrm				I	L	Yirrk-Mel	
yrn				I	L	Yerong	
yro				I	L	Yaroamë	
yrs				I	L	Yarsun	
yrw				I	L	Yarawata	
yry				I	L	Yarluyandi	
ysc				I	E	Yassic	
ysd				I	L	Samatao	
ysg				I	L	Sonaga	
ysl				I	L	Yugoslavian Sign Language	
ysn				I	L	Sani	
yso				I	L	Nisi (China)	
ysp				I	L	Southern Lolopo	
ysr				I	E	Sirenik Yupik	
yss				I	L	Yessan-Mayo	
ysy				I	L	Sanie	
yta				I	L	Talu	
ytl				I	L	Tanglang	
ytp				I	L	Thopho	
ytw				I	L	Yout Wam	
yty				I	E	Yatay	
yua				I	L	Yucateco	
yub				I	E	Yugambal	
yuc				I	L	Yuchi	
yud				I	L	Judeo-Tripolitanian Arabic	
yue				I	L	Yue Chinese	
yuf				I	L	Havasupai-Walapai-Yavapai	
yug				I	E	Yug	
yui				I	L	Yurutí	
yuj				I	L	Karkar-Yuri	
yuk				I	E	Yuki	
yul				I	L	Yulu	
yum				I	L	Quechan	
yun				I	L	Bena (Nigeria)	
yup				I	L	Yukpa	
yuq				I	L	Yuqui	
yur				I	E	Yurok	
yut				I	L	Yopno	
yuw				I	L	Yau (Morobe Province)	
yux				I	L	Southern Yukaghir	
yuy				I	L	East Yugur	
yuz				I	L	Yuracare	
yva				I	L	Yawa	
yvt				I	E	Yavitero	
ywa				I	L	Kalou	
ywg				I	L	Yinhawangka	
ywl				I	L	Western Lalu	
ywn				I	L	Yawanawa	
ywq				I	L	Wuding-Luquan Yi	
ywr				I	L	Yawuru	
ywt				I	L	Xishanba Lalo	
ywu				I	L	Wumeng Nasu	
yww				I	E	Yawarawarga	
yxa				I	E	Mayawali	
yxg				I	E	Yagara	
yxl				I	E	Yardliyawarra	
yxm				I	E	Yinwum	
yxu				I	E	Yuyu	
yxy				I	E	Yabula Yabula	
yyr				I	E	Yir Yoront	
yyu				I	L	Yau (Sandaun Province)	
yyz				I	L	Ayizi	
yzg				I	L	E'ma Buyang	
yzk				I	L	Zokhuo	
zaa				I	L	Sierra de Juárez Zapotec	
zab				I	L	Western Tlacolula Valley Zapotec	
zac				I	L	Ocotlán Zapotec	
zad				I	L	Cajonos Zapotec	
zae				I	L	Yareni Zapotec	
zaf				I	L	Ayoquesco Zapotec	
zag				I	L	Zaghawa	
zah				I	L	Zangwal	
zai				I	L	Isthmus Zapotec	
zaj				I	L	Zaramo	
zak				I	L	Zanaki	
zal				I	L	Zauzou	
zam				I	L	Miahuatlán Zapotec	
zao				I	L	Ozolotepec Zapotec	
zap	zap	zap		M	L	Zapotec	
zaq				I	L	Aloápam Zapotec	
zar				I	L	Rincón Zapotec	
zas				I	L	Santo Domingo Albarradas Zapotec	
zat				I	L	Tabaa Zapotec	
zau				I	L	Zangskari	
zav				I	L	Yatzachi Zapotec	
zaw				I	L	Mitla Zapotec	
zax				I	L	Xadani Zapotec	
zay				I	L	Zayse-Zergulla	
zaz				I	L	Zari	
zba				I	C	Balaibalan	
zbc				I	L	Central Berawan	
zbe				I	L	East Berawan	
zbl	zbl	zbl		I	C	Blissymbols	
zbt				I	L	Batui	
zbw				I	L	West Berawan	
zca				I	L	Coatecas Altas Zapotec	
zch				I	L	Central Hongshuihe Zhuang	
zdj				I	L	Ngazidja Comorian	
zea				I	L	Zeeuws	
zeg				I	L	Zenag	
zeh				I	L	Eastern Hongshuihe Zhuang	
zen	zen	zen		I	L	Zenaga	
zga				I	L	Kinga	
zgb				I	L	Guibei Zhuang	
